,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
219,2015-10-03,1475.816076268492,-584.4110370057912,5001.225960418963,1475.816076268492,1475.816076268492,635.5497374465677,635.5497374465677,635.5497374465677,370.86576718502045,370.86576718502045,370.86576718502045,264.68397026154724,264.68397026154724,264.68397026154724,0.0,0.0,0.0,2111.3658137150596
220,2015-10-04,1476.0648278422143,-920.9410195114532,4592.458658679341,1476.0648278422143,1476.0648278422143,318.00133699758527,318.00133699758527,318.00133699758527,130.7530770896908,130.7530770896908,130.7530770896908,187.24825990789452,187.24825990789452,187.24825990789452,0.0,0.0,0.0,1794.0661648397995
221,2015-10-05,1476.313579415937,-1105.5382775113596,4612.607542432219,1476.313579415937,1476.313579415937,119.886158838784,119.886158838784,119.886158838784,7.145490953294365,7.145490953294365,7.145490953294365,112.74066788548963,112.74066788548963,112.74066788548963,0.0,0.0,0.0,1596.199738254721
222,2015-10-06,1476.5623309896594,-773.41875435966,4450.477680034602,1476.5623309896594,1476.5623309896594,389.38378673941054,389.38378673941054,389.38378673941054,347.35642658941777,347.35642658941777,347.35642658941777,42.027360149992745,42.027360149992745,42.027360149992745,0.0,0.0,0.0,1865.94611772907
223,2015-10-07,1476.8110825633817,-1205.7740460053715,4063.266473241382,1476.8110825633817,1476.8110825633817,-126.89274549417878,-126.89274549417878,-126.89274549417878,-102.82952464705335,-102.82952464705335,-102.82952464705335,-24.06322084712542,-24.06322084712542,-24.06322084712542,0.0,0.0,0.0,1349.9183370692028
224,2015-10-08,1477.0598341371042,-1989.8742877128682,3536.0302971347155,1477.0598341371042,1477.0598341371042,-768.9923729414934,-768.9923729414934,-768.9923729414934,-684.2428037185673,-684.2428037185673,-684.2428037185673,-84.74956922292617,-84.74956922292617,-84.74956922292617,0.0,0.0,0.0,708.0674611956108
225,2015-10-09,1477.3085857108265,-1498.7411010948645,3854.6531997432808,1477.3085857108265,1477.3085857108265,-208.3543400761392,-208.3543400761392,-208.3543400761392,-69.04843345155365,-69.04843345155365,-69.04843345155365,-139.3059066245856,-139.3059066245856,-139.3059066245856,0.0,0.0,0.0,1268.9542456346874
226,2015-10-10,1477.557337284549,-1072.4788363533328,4329.336302496512,1477.557337284549,1477.557337284549,183.79528245545023,183.79528245545023,183.79528245545023,370.86576718501743,370.86576718501743,370.86576718501743,-187.0704847295672,-187.0704847295672,-187.0704847295672,0.0,0.0,0.0,1661.3526197399992
227,2015-10-11,1477.8060888582713,-1309.4826242961244,4325.159074319003,1477.8060888582713,1477.8060888582713,-96.70025577149383,-96.70025577149383,-96.70025577149383,130.7530770895217,130.7530770895217,130.7530770895217,-227.45333286101555,-227.45333286101555,-227.45333286101555,0.0,0.0,0.0,1381.1058330867775
228,2015-10-12,1478.0548404319939,-1484.4637729795222,3893.6348163352122,1478.0548404319939,1478.0548404319939,-252.79789215900354,-252.79789215900354,-252.79789215900354,7.1454909535916755,7.1454909535916755,7.1454909535916755,-259.9433831125952,-259.9433831125952,-259.9433831125952,0.0,0.0,0.0,1225.2569482729903
229,2015-10-13,1478.3035920057162,-1134.5615198773767,4380.040961333705,1478.3035920057162,1478.3035920057162,63.24152324907916,63.24152324907916,63.24152324907916,347.3564265893056,347.3564265893056,347.3564265893056,-284.1149033402265,-284.1149033402265,-284.1149033402265,0.0,0.0,0.0,1541.5451152547953
230,2015-10-14,1478.5523435794385,-1588.5193932847776,4057.082922792802,1478.5523435794385,1478.5523435794385,-402.4626905102523,-402.4626905102523,-402.4626905102523,-102.8295246456353,-102.8295246456353,-102.8295246456353,-299.63316586461696,-299.63316586461696,-299.63316586461696,0.0,0.0,0.0,1076.0896530691862
231,2015-10-15,1478.801095153161,-2286.081416714463,3076.918020126048,1478.801095153161,1478.801095153161,-990.5020808853028,-990.5020808853028,-990.5020808853028,-684.2428037188505,-684.2428037188505,-684.2428037188505,-306.25927716645214,-306.25927716645214,-306.25927716645214,0.0,0.0,0.0,488.2990142678582
232,2015-10-16,1479.0498467268835,-1594.8343444828993,3758.2301917595973,1479.0498467268835,1479.0498467268835,-372.902525188946,-372.902525188946,-372.902525188946,-69.04843345102314,-69.04843345102314,-69.04843345102314,-303.8540917379229,-303.8540917379229,-303.8540917379229,0.0,0.0,0.0,1106.1473215379374
233,2015-10-17,1479.2985983006058,-1116.2737955791886,4503.238840030069,1479.2985983006058,1479.2985983006058,78.48463510359099,78.48463510359099,78.48463510359099,370.8657671850455,370.8657671850455,370.8657671850455,-292.3811320814545,-292.3811320814545,-292.3811320814545,0.0,0.0,0.0,1557.7832334041968
234,2015-10-18,1479.5473498743283,-1431.8358229909077,3936.5208933088115,1479.5473498743283,1479.5473498743283,-141.15536004883586,-141.15536004883586,-141.15536004883586,130.7530770893527,130.7530770893527,130.7530770893527,-271.90843713818856,-271.90843713818856,-271.90843713818856,0.0,0.0,0.0,1338.3919898254926
235,2015-10-19,1479.7961014480506,-1505.2718633525296,3891.196346815748,1479.7961014480506,1479.7961014480506,-235.46377273297753,-235.46377273297753,-235.46377273297753,7.145490953607515,7.145490953607515,7.145490953607515,-242.60926368658505,-242.60926368658505,-242.60926368658505,0.0,0.0,0.0,1244.3323287150731
236,2015-10-20,1480.0448530217732,-1075.6381801473976,4458.50559646389,1480.0448530217732,1480.0448530217732,142.5948566709971,142.5948566709971,142.5948566709971,347.3564265891935,347.3564265891935,347.3564265891935,-204.7615699181964,-204.7615699181964,-204.7615699181964,0.0,0.0,0.0,1622.6397096927703
237,2015-10-21,1480.2936048734925,-1581.5825978221428,3906.0832859819275,1480.2936048734925,1480.2936048734925,-261.57574251220296,-261.57574251220296,-261.57574251220296,-102.82952464646706,-102.82952464646706,-102.82952464646706,-158.74621786573593,-158.74621786573593,-158.74621786573593,0.0,0.0,0.0,1218.7178623612895
238,2015-10-22,1480.5423567252117,-2173.631380909625,3240.337942159203,1480.5423567252117,1480.5423567252117,-789.2866456415389,-789.2866456415389,-789.2866456415389,-684.2428037186714,-684.2428037186714,-684.2428037186714,-105.04384192286756,-105.04384192286756,-105.04384192286756,0.0,0.0,0.0,691.2557110836727
239,2015-10-24,1481.0398604286506,-1091.0858107234133,4455.762689219025,1481.0398604286506,1481.0398604286506,393.89476982277057,393.89476982277057,393.89476982277057,370.8657671850425,370.8657671850425,370.8657671850425,23.029002637728084,23.029002637728084,23.029002637728084,0.0,0.0,0.0,1874.9346302514211
240,2015-10-25,1481.2886122803698,-862.7645517935978,4516.850284768672,1481.2886122803698,1481.2886122803698,226.73993050051993,226.73993050051993,226.73993050051993,130.75307708967117,130.75307708967117,130.75307708967117,95.98685341084872,95.98685341084872,95.98685341084872,0.0,0.0,0.0,1708.0285427808897
241,2015-10-26,1481.5373641320894,-1205.6825606248292,4215.869812992191,1481.5373641320894,1481.5373641320894,180.96794617663872,180.96794617663872,180.96794617663872,7.145490953544088,7.145490953544088,7.145490953544088,173.8224552230946,173.8224552230946,173.8224552230946,0.0,0.0,0.0,1662.505310308728
242,2015-10-27,1481.7861159838085,-725.5199777769292,4619.844906098501,1481.7861159838085,1481.7861159838085,603.0080689372587,603.0080689372587,603.0080689372587,347.3564265891381,347.3564265891381,347.3564265891381,255.6516423481206,255.6516423481206,255.6516423481206,0.0,0.0,0.0,2084.7941849210674
243,2015-10-28,1482.0348678355278,-927.421310245506,4538.1352780584175,1482.0348678355278,1482.0348678355278,237.70855250368012,237.70855250368012,237.70855250368012,-102.82952464697881,-102.82952464697881,-102.82952464697881,340.5380771506589,340.5380771506589,340.5380771506589,0.0,0.0,0.0,1719.743420339208
244,2015-10-29,1482.2836196872474,-1659.150099522161,4008.1331674955277,1482.2836196872474,1482.2836196872474,-256.73717126869775,-256.73717126869775,-256.73717126869775,-684.2428037184924,-684.2428037184924,-684.2428037184924,427.5056324497947,427.5056324497947,427.5056324497947,0.0,0.0,0.0,1225.5464484185497
245,2015-10-31,1482.781123390686,-333.47928088007006,5228.767716468134,1482.781123390686,1482.781123390686,974.5275641339506,974.5275641339506,974.5275641339506,370.8657671850127,370.8657671850127,370.8657671850127,603.6617969489379,603.6617969489379,603.6617969489379,0.0,0.0,0.0,2457.3086875246363
246,2015-11-01,1483.0298752424053,-364.12238278336235,5136.437146165531,1483.0298752424053,1483.0298752424053,821.5767276506343,821.5767276506343,821.5767276506343,130.75307708950209,130.75307708950209,130.75307708950209,690.8236505611324,690.8236505611324,690.8236505611324,0.0,0.0,0.0,2304.6066028930395
247,2015-11-02,1483.2786270941247,-409.19950489854676,5106.991442443811,1483.2786270941247,1483.2786270941247,783.1887280602857,783.1887280602857,783.1887280602857,7.145490953559873,7.145490953559873,7.145490953559873,776.0432371067259,776.0432371067259,776.0432371067259,0.0,0.0,0.0,2266.46735515441
248,2015-11-03,1483.527378945844,23.623834558340324,5649.4302281072905,1483.527378945844,1483.527378945844,1205.7162481016028,1205.7162481016028,1205.7162481016028,347.35642658908273,347.35642658908273,347.35642658908273,858.35982151252,858.35982151252,858.35982151252,0.0,0.0,0.0,2689.243627047447
249,2015-11-04,1483.7761307975634,-576.9752195458079,4988.056986296543,1483.7761307975634,1483.7761307975634,834.0318222117396,834.0318222117396,834.0318222117396,-102.82952464781054,-102.82952464781054,-102.82952464781054,936.8613468595502,936.8613468595502,936.8613468595502,0.0,0.0,0.0,2317.8079530093028
250,2015-11-05,1484.0248826492827,-911.3608957011905,4419.566707070916,1484.0248826492827,1484.0248826492827,326.45654121028434,326.45654121028434,326.45654121028434,-684.2428037187757,-684.2428037187757,-684.2428037187757,1010.69934492906,1010.69934492906,1010.69934492906,0.0,0.0,0.0,1810.481423859567
251,2015-11-07,1484.5223863527215,217.0447481467749,5717.881848624651,1484.5223863527215,1484.5223863527215,1512.2588541424889,1512.2588541424889,1512.2588541424889,370.86576718504085,370.86576718504085,370.86576718504085,1141.393086957448,1141.393086957448,1141.393086957448,0.0,0.0,0.0,2996.78124049521
252,2015-11-08,1484.7711382044408,-111.43466023155229,5434.566619356589,1484.7711382044408,1484.7711382044408,1327.7454900603177,1327.7454900603177,1327.7454900603177,130.75307708915952,130.75307708915952,130.75307708915952,1196.992412971158,1196.992412971158,1196.992412971158,0.0,0.0,0.0,2812.5166282647588
253,2015-11-09,1485.01989005616,181.04968376617813,5488.146145059554,1485.01989005616,1485.01989005616,1252.5830835848076,1252.5830835848076,1252.5830835848076,7.14549095349644,7.14549095349644,7.14549095349644,1245.4375926313112,1245.4375926313112,1245.4375926313112,0.0,0.0,0.0,2737.6029736409673
254,2015-11-10,1485.2686419078793,128.79072429289207,5720.295527208041,1485.2686419078793,1485.2686419078793,1633.7431940212307,1633.7431940212307,1633.7431940212307,347.3564265893044,347.3564265893044,347.3564265893044,1286.3867674319263,1286.3867674319263,1286.3867674319263,0.0,0.0,0.0,3119.01183592911
255,2015-11-11,1485.517393759599,69.94738383562616,5587.96474934574,1485.517393759599,1485.517393759599,1216.7965720082852,1216.7965720082852,1216.7965720082852,-102.8295246467125,-102.8295246467125,-102.8295246467125,1319.6260966549978,1319.6260966549978,1319.6260966549978,0.0,0.0,0.0,2702.313965767884
256,2015-11-12,1485.766145611318,-411.2026196709471,4996.456434847404,1485.766145611318,1485.766145611318,660.8309818222688,660.8309818222688,660.8309818222688,-684.2428037185966,-684.2428037185966,-684.2428037185966,1345.0737855408654,1345.0737855408654,1345.0737855408654,0.0,0.0,0.0,2146.597127433587
257,2015-11-14,1486.2636493147568,446.75139596630305,5955.574998147954,1486.2636493147568,1486.2636493147568,1743.7997059974232,1743.7997059974232,1743.7997059974232,370.86576718506893,370.86576718506893,370.86576718506893,1372.9339388123547,1372.9339388123547,1372.9339388123547,0.0,0.0,0.0,3230.0633553121797
258,2015-11-15,1486.5124011664761,362.02126191478493,5678.848111872499,1486.5124011664761,1486.5124011664761,1506.5968926402873,1506.5968926402873,1506.5968926402873,130.7530770889905,130.7530770889905,130.7530770889905,1375.8438155512965,1375.8438155512965,1375.8438155512965,0.0,0.0,0.0,2993.109293806763
259,2015-11-16,1486.7611530181955,93.9452052027314,5481.630820066722,1486.7611530181955,1486.7611530181955,1379.092194459287,1379.092194459287,1379.092194459287,7.145490952869907,7.145490952869907,7.145490952869907,1371.9467035064172,1371.9467035064172,1371.9467035064172,0.0,0.0,0.0,2865.853347477482
260,2015-11-17,1487.0099048699149,408.24070033964387,5939.738155696732,1487.0099048699149,1487.0099048699149,1709.147754898026,1709.147754898026,1709.147754898026,347.3564265889152,347.3564265889152,347.3564265889152,1361.7913283091107,1361.7913283091107,1361.7913283091107,0.0,0.0,0.0,3196.157659767941
261,2015-11-18,1487.2586567216342,119.91172620294606,5467.833466079013,1487.2586567216342,1487.2586567216342,1243.1985743925088,1243.1985743925088,1243.1985743925088,-102.82952464722425,-102.82952464722425,-102.82952464722425,1346.028099039733,1346.028099039733,1346.028099039733,0.0,0.0,0.0,2730.457231114143
262,2015-11-19,1487.5074085733534,-422.4559009784183,4918.650161049438,1487.5074085733534,1487.5074085733534,641.1523559741639,641.1523559741639,641.1523559741639,-684.2428037186603,-684.2428037186603,-684.2428037186603,1325.395159692824,1325.395159692824,1325.395159692824,0.0,0.0,0.0,2128.659764547517
263,2015-11-20,1487.756160425073,-73.39313667542777,5480.622656364921,1487.756160425073,1487.756160425073,1231.653891376501,1231.653891376501,1231.653891376501,-69.04843345120463,-69.04843345120463,-69.04843345120463,1300.7023248277055,1300.7023248277055,1300.7023248277055,0.0,0.0,0.0,2719.410051801574
264,2015-11-21,1488.0049122767923,319.8842844211358,5833.589563666494,1488.0049122767923,1488.0049122767923,1643.6789612467182,1643.6789612467182,1643.6789612467182,370.8657671850081,370.8657671850081,370.8657671850081,1272.8131940617102,1272.8131940617102,1272.8131940617102,0.0,0.0,0.0,3131.6838735235106
265,2015-11-22,1488.2536641285114,136.20603975286045,5585.677458610839,1488.2536641285114,1488.2536641285114,1373.3788708179268,1373.3788708179268,1373.3788708179268,130.75307708948247,130.75307708948247,130.75307708948247,1242.6257937284443,1242.6257937284443,1242.6257937284443,0.0,0.0,0.0,2861.632534946438
266,2015-11-23,1488.502415980231,47.36249849268256,5348.476439863517,1488.502415980231,1488.502415980231,1218.1976322963442,1218.1976322963442,1218.1976322963442,7.145490952885678,7.145490952885678,7.145490952885678,1211.0521413434587,1211.0521413434587,1211.0521413434587,0.0,0.0,0.0,2706.700048276575
267,2015-11-24,1488.7511678319502,245.70629182620803,5900.467590827974,1488.7511678319502,1488.7511678319502,1526.3535945863318,1526.3535945863318,1526.3535945863318,347.35642658919363,347.35642658919363,347.35642658919363,1178.9971679971381,1178.9971679971381,1178.9971679971381,0.0,0.0,0.0,3015.104762418282
268,2015-11-25,1488.9999196836695,-238.76842639975246,5000.135820116999,1488.9999196836695,1488.9999196836695,1044.5079394121656,1044.5079394121656,1044.5079394121656,-102.82952464773598,-102.82952464773598,-102.82952464773598,1147.3374640599015,1147.3374640599015,1147.3374640599015,0.0,0.0,0.0,2533.507859095835
269,2015-11-26,1489.248671535389,-603.1285666172311,4727.036095000897,1489.248671535389,1489.248671535389,432.65752976154954,432.65752976154954,432.65752976154954,-684.2428037186775,-684.2428037186775,-684.2428037186775,1116.900333480227,1116.900333480227,1116.900333480227,0.0,0.0,0.0,1921.9062012969384
270,2015-11-27,1489.4974233871083,-151.54846193953958,5162.260912375457,1489.4974233871083,1489.4974233871083,1019.3952171004606,1019.3952171004606,1019.3952171004606,-69.04843345238481,-69.04843345238481,-69.04843345238481,1088.4436505528456,1088.4436505528456,1088.4436505528456,0.0,0.0,0.0,2508.8926404875688
271,2015-11-28,1489.7461752388276,278.87372780265696,5678.655009981947,1489.7461752388276,1489.7461752388276,1433.5027768543391,1433.5027768543391,1433.5027768543391,370.8657671850673,370.8657671850673,370.8657671850673,1062.6370096692717,1062.6370096692717,1062.6370096692717,0.0,0.0,0.0,2923.2489520931667
272,2015-11-29,1489.994927090547,-53.04201205971539,5436.617732207992,1489.994927090547,1489.994927090547,1170.7977199591342,1170.7977199591342,1170.7977199591342,130.75307708913988,130.75307708913988,130.75307708913988,1040.0446428699943,1040.0446428699943,1040.0446428699943,0.0,0.0,0.0,2660.7926470496814
273,2015-11-30,1490.2436789422663,-181.51242671410924,5326.980349565613,1490.2436789422663,1490.2436789422663,1028.256042913795,1028.256042913795,1028.256042913795,7.145490953464592,7.145490953464592,7.145490953464592,1021.1105519603304,1021.1105519603304,1021.1105519603304,0.0,0.0,0.0,2518.499721856061
274,2015-12-01,1490.4924307939857,173.56408277079893,5545.97430953951,1490.4924307939857,1490.4924307939857,1353.502688394596,1353.502688394596,1353.502688394596,347.35642658913827,347.35642658913827,347.35642658913827,1006.1462618054576,1006.1462618054576,1006.1462618054576,0.0,0.0,0.0,2843.9951191885816
275,2015-12-02,1490.741182645705,-178.1376046679432,5050.996552038853,1490.741182645705,1490.741182645705,892.4920251596935,892.4920251596935,892.4920251596935,-102.8295246469579,-102.8295246469579,-102.8295246469579,995.3215498066513,995.3215498066513,995.3215498066513,0.0,0.0,0.0,2383.2332078053987
276,2015-12-03,1490.989936425681,-777.8379390796152,4660.553992850319,1490.989936425681,1490.989936425681,304.41564070539675,304.41564070539675,304.41564070539675,-684.2428037187412,-684.2428037187412,-684.2428037187412,988.658444424138,988.658444424138,988.658444424138,0.0,0.0,0.0,1795.4055771310777
277,2015-12-04,1491.238690205657,-469.609967718258,4960.693383219477,1491.238690205657,1491.238690205657,916.9802807608173,916.9802807608173,916.9802807608173,-69.04843345185435,-69.04843345185435,-69.04843345185435,986.0287142126718,986.0287142126718,986.0287142126718,0.0,0.0,0.0,2408.2189709664744
278,2015-12-05,1491.4874439856328,326.3152552775383,5639.16937356069,1491.4874439856328,1491.4874439856328,1358.020756899073,1358.020756899073,1358.020756899073,370.8657671850642,370.8657671850642,370.8657671850642,987.1549897140087,987.1549897140087,987.1549897140087,0.0,0.0,0.0,2849.5082008847057
279,2015-12-06,1491.7361977656087,-50.08530763796343,5435.688551105394,1491.7361977656087,1491.7361977656087,1122.3686525975875,1122.3686525975875,1122.3686525975875,130.75307708945843,130.75307708945843,130.75307708945843,991.6155755081293,991.6155755081293,991.6155755081293,0.0,0.0,0.0,2614.1048503631964
280,2015-12-07,1491.9849515455846,-217.66762453137156,5371.7846017246475,1491.9849515455846,1491.9849515455846,1005.9984117252662,1005.9984117252662,1005.9984117252662,7.1454909528381,7.1454909528381,7.1454909528381,998.8529207724281,998.8529207724281,998.8529207724281,0.0,0.0,0.0,2497.983363270851
281,2015-12-08,1492.2337053255608,-82.23300957249513,5461.702303064678,1492.2337053255608,1492.2337053255608,1355.5420526042535,1355.5420526042535,1355.5420526042535,347.35642658935996,347.35642658935996,347.35642658935996,1008.1856260148934,1008.1856260148934,1008.1856260148934,0.0,0.0,0.0,2847.775757929814
282,2015-12-09,1492.4824591055367,-310.76938383788024,5161.180832074498,1492.4824591055367,1492.4824591055367,915.9942488632527,915.9942488632527,915.9942488632527,-102.8295246471497,-102.8295246471497,-102.8295246471497,1018.8237735104024,1018.8237735104024,1018.8237735104024,0.0,0.0,0.0,2408.4767079687895
283,2015-12-10,1492.7312128855126,-1112.0164419488096,4657.750838378613,1492.7312128855126,1492.7312128855126,345.6444780142617,345.6444780142617,345.6444780142617,-684.2428037188049,-684.2428037188049,-684.2428037188049,1029.8872817330666,1029.8872817330666,1029.8872817330666,0.0,0.0,0.0,1838.3756908997743
284,2015-12-12,1493.2287204454647,196.01171417629723,5655.723346003638,1493.2287204454647,1493.2287204454647,1420.3131685558842,1420.3131685558842,1420.3131685558842,370.8657671850923,370.8657671850923,370.8657671850923,1049.4474013707918,1049.4474013707918,1049.4474013707918,0.0,0.0,0.0,2913.541889001349
285,2015-12-13,1493.4774742254406,-4.240427051766842,5332.0479874403045,1493.4774742254406,1493.4774742254406,1186.6854866331105,1186.6854866331105,1186.6854866331105,130.7530770901239,130.7530770901239,130.7530770901239,1055.9324095429865,1055.9324095429865,1055.9324095429865,0.0,0.0,0.0,2680.162960858551
286,2015-12-14,1493.7262280054165,-331.9477977928142,5307.447321684404,1493.7262280054165,1493.7262280054165,1066.0158476513802,1066.0158476513802,1066.0158476513802,7.145490953135392,7.145490953135392,7.145490953135392,1058.870356698245,1058.870356698245,1058.870356698245,0.0,0.0,0.0,2559.7420756567967
287,2015-12-15,1493.9749817853924,163.1527452472019,5513.366895363669,1493.9749817853924,1493.9749817853924,1404.6373122134178,1404.6373122134178,1404.6373122134178,347.35642658963843,347.35642658963843,347.35642658963843,1057.2808856237793,1057.2808856237793,1057.2808856237793,0.0,0.0,0.0,2898.61229399881
288,2015-12-16,1494.2237355653683,-217.7568813622425,5235.683859879218,1494.2237355653683,1494.2237355653683,947.4115737112903,947.4115737112903,947.4115737112903,-102.82952464798142,-102.82952464798142,-102.82952464798142,1050.2410983592717,1050.2410983592717,1050.2410983592717,0.0,0.0,0.0,2441.6353092766585
289,2015-12-17,1494.4724893453442,-898.3185350400947,4591.358559407351,1494.4724893453442,1494.4724893453442,352.66818236477735,352.66818236477735,352.66818236477735,-684.2428037188686,-684.2428037188686,-684.2428037188686,1036.9109860836459,1036.9109860836459,1036.9109860836459,0.0,0.0,0.0,1847.1406717101215
290,2015-12-19,1494.969996905296,334.0248878813427,5700.362001017979,1494.969996905296,1494.969996905296,1359.441689053798,1359.441689053798,1359.441689053798,370.8657671850314,370.8657671850314,370.8657671850314,988.5759218687666,988.5759218687666,988.5759218687666,0.0,0.0,0.0,2854.411685959094
291,2015-12-20,1495.2187506852722,-92.43680140995629,5316.808616630924,1495.2187506852722,1495.2187506852722,1083.263183578434,1083.263183578434,1083.263183578434,130.7530770897813,130.7530770897813,130.7530770897813,952.5101064886529,952.5101064886529,952.5101064886529,0.0,0.0,0.0,2578.4819342637065
292,2015-12-21,1495.467504465248,-396.21902716965116,5081.252660652428,1495.467504465248,1495.467504465248,915.2129633993084,915.2129633993084,915.2129633993084,7.145490953432793,7.145490953432793,7.145490953432793,908.0674724458755,908.0674724458755,908.0674724458755,0.0,0.0,0.0,2410.6804678645567
293,2015-12-22,1495.716258245224,183.26352742991423,5477.73707151207,1495.716258245224,1495.716258245224,1202.488300378203,1202.488300378203,1202.488300378203,347.35642658924917,347.35642658924917,347.35642658924917,855.1318737889538,855.1318737889538,855.1318737889538,0.0,0.0,0.0,2698.204558623427
294,2015-12-23,1495.9650120252,-624.6835952435023,4912.6841002225565,1495.9650120252,1495.9650120252,690.9422922412598,690.9422922412598,690.9422922412598,-102.82952464495364,-102.82952464495364,-102.82952464495364,793.7718168862134,793.7718168862134,793.7718168862134,0.0,0.0,0.0,2186.9073042664595
295,2015-12-24,1496.213765805176,-1290.7662318051748,4385.744171798342,1496.213765805176,1496.213765805176,40.00165103840792,40.00165103840792,40.00165103840792,-684.2428037186663,-684.2428037186663,-684.2428037186663,724.2444547570742,724.2444547570742,724.2444547570742,0.0,0.0,0.0,1536.215416843584
296,2015-12-26,1496.711273365128,-340.5403193298927,5152.775196964217,1496.711273365128,1496.711273365128,933.5177502396177,933.5177502396177,933.5177502396177,370.8657671850284,370.8657671850284,370.8657671850284,562.6519830545894,562.6519830545894,562.6519830545894,0.0,0.0,0.0,2430.2290236047456
297,2015-12-27,1496.9600271451036,-679.8689944666087,4645.629812375415,1496.9600271451036,1496.9600271451036,602.7699624733109,602.7699624733109,602.7699624733109,130.7530770896123,130.7530770896123,130.7530770896123,472.01688538369865,472.01688538369865,472.01688538369865,0.0,0.0,0.0,2099.7299896184145
298,2015-12-28,1497.2087809250795,-898.6852651193012,4781.737799620283,1497.2087809250795,1497.2087809250795,383.19630168507035,383.19630168507035,383.19630168507035,7.145490953730143,7.145490953730143,7.145490953730143,376.0508107313402,376.0508107313402,376.0508107313402,0.0,0.0,0.0,1880.4050826101497
299,2015-12-29,1497.4575347050557,-516.0751834720769,4924.2981838021,1497.4575347050557,1497.4575347050557,623.2123717352463,623.2123717352463,623.2123717352463,347.35642658947086,347.35642658947086,347.35642658947086,275.85594514577537,275.85594514577537,275.85594514577537,0.0,0.0,0.0,2120.669906440302
300,2015-12-30,1497.7062884850316,-1308.1694731713096,4313.081456252971,1497.7062884850316,1497.7062884850316,69.82415905850056,69.82415905850056,69.82415905850056,-102.82952464578534,-102.82952464578534,-102.82952464578534,172.6536837042859,172.6536837042859,172.6536837042859,0.0,0.0,0.0,1567.530447543532
301,2015-12-31,1497.9550422650075,-1828.564659578331,3525.834053160117,1497.9550422650075,1497.9550422650075,-616.4834115955186,-616.4834115955186,-616.4834115955186,-684.24280371873,-684.24280371873,-684.24280371873,67.7593921232113,67.7593921232113,67.7593921232113,0.0,0.0,0.0,881.4716306694888
302,2016-01-02,1498.4525498249595,-1134.8174906488853,4476.9595701492935,1498.4525498249595,1498.4525498249595,229.32188036757438,229.32188036757438,229.32188036757438,370.8657671850876,370.8657671850876,370.8657671850876,-141.54388681751323,-141.54388681751323,-141.54388681751323,0.0,0.0,0.0,1727.7744301925338
303,2016-01-03,1498.7013036049354,-1444.601092145414,4187.784806115312,1498.7013036049354,1498.7013036049354,-112.36072571772404,-112.36072571772404,-112.36072571772404,130.75307708993074,130.75307708993074,130.75307708993074,-243.1138028076548,-243.1138028076548,-243.1138028076548,0.0,0.0,0.0,1386.3405778872113
304,2016-01-04,1498.9500573849114,-1530.75717213055,3933.422278367654,1498.9500573849114,1498.9500573849114,-333.61568321003034,-333.61568321003034,-333.61568321003034,7.145490953103641,7.145490953103641,7.145490953103641,-340.761174163134,-340.761174163134,-340.761174163134,0.0,0.0,0.0,1165.334374174881
305,2016-01-05,1499.1988111648873,-1425.7547332015333,4125.6121967198915,1499.1988111648873,1499.1988111648873,-85.79505174081748,-85.79505174081748,-85.79505174081748,347.35642658941555,347.35642658941555,347.35642658941555,-433.15147833023303,-433.15147833023303,-433.15147833023303,0.0,0.0,0.0,1413.40375942407
306,2016-01-06,1499.4475649448632,-1842.3948102541249,3564.454925081834,1499.4475649448632,1499.4475649448632,-621.8704046011261,-621.8704046011261,-621.8704046011261,-102.82952464629709,-102.82952464629709,-102.82952464629709,-519.0408799548289,-519.0408799548289,-519.0408799548289,0.0,0.0,0.0,877.5771603437371
307,2016-01-09,1500.193826284791,-1563.2782426960034,3965.168761344132,1500.193826284791,1500.193826284791,-356.35937425906855,-356.35937425906855,-356.35937425906855,370.8657671850311,370.8657671850311,370.8657671850311,-727.2251414440996,-727.2251414440996,-727.2251414440996,0.0,0.0,0.0,1143.8344520257224
308,2016-01-10,1500.442580064767,-1780.1315563127296,3607.311455621598,1500.442580064767,1500.442580064767,-646.706189672346,-646.706189672346,-646.706189672346,130.75307708976172,130.75307708976172,130.75307708976172,-777.4592667621077,-777.4592667621077,-777.4592667621077,0.0,0.0,0.0,853.7363903924211
309,2016-01-12,1500.940087624719,-1835.0883409045325,3610.5402026323213,1500.940087624719,1500.940087624719,-499.09087511302823,-499.09087511302823,-499.09087511302823,347.3564265893601,347.3564265893601,347.3564265893601,-846.4473017023884,-846.4473017023884,-846.4473017023884,0.0,0.0,0.0,1001.8492125116907
310,2016-01-13,1501.1888414046948,-2298.8381297372985,3257.3431039521142,1501.1888414046948,1501.1888414046948,-967.8745165919495,-967.8745165919495,-967.8745165919495,-102.82952464680885,-102.82952464680885,-102.82952464680885,-865.0449919451406,-865.0449919451406,-865.0449919451406,0.0,0.0,0.0,533.3143248127453
311,2016-01-17,1502.1838565245987,-1969.8002096199382,3437.9304204598816,1502.1838565245987,1502.1838565245987,-711.230268950442,-711.230268950442,-711.230268950442,130.75307708941918,130.75307708941918,130.75307708941918,-841.9833460398611,-841.9833460398611,-841.9833460398611,0.0,0.0,0.0,790.9535875741567
